generation,leftchild,rightchild,abstime,betainit,betashift
1770,t148,NA,3.36,0.240849,-0.213358
1770,t193,NA,3.55244,1.54311,0.312637
1780,t140,t100,0,0.545386,0.618199
1780,t140,t36,1.14948,58.086,-0.673189
1780,t91,NA,3.36416,50.127,0.259681
1780,t148,NA,3.36,0.240849,-0.213358
1780,t193,NA,3.55244,1.54311,0.312637
1790,t140,t100,0,0.545386,0.618199
1790,t140,t36,1.14948,58.086,-0.673189
1790,t91,NA,3.42265,50.127,0.259681
1790,t148,NA,3.36,0.240849,-0.213358
1790,t193,NA,3.55244,1.54311,0.312637
1800,t140,t100,0,0.545386,0.618199
1800,t140,t36,1.14948,58.086,-0.673189
1800,t148,NA,3.36,0.240849,-0.213358
1800,t193,NA,3.55244,1.54311,0.312637
1810,t140,t100,0,0.545386,0.618199
1810,t140,t36,1.14948,58.086,-0.673189
1810,t148,NA,3.36,0.375329,-0.213358
1820,t140,t100,0,0.545386,0.618199
1820,t140,t36,1.14948,58.086,-0.673189
1820,t148,NA,3.41933,0.375329,-0.213358
1830,t140,t100,0,0.545386,0.618199
1830,t140,t36,1.14948,58.086,-0.673189
1830,t148,NA,3.41933,0.375329,-0.213358
1840,t140,t100,0,0.545386,0.618199
1840,t140,t36,1.14948,58.086,-0.673189
1840,t148,NA,3.41933,0.375329,-0.213358
1850,t140,t100,0,0.545386,0.618199
1850,t140,t36,1.14948,58.086,-0.673189
1850,t148,NA,3.46884,0.375329,-0.213358
1860,t140,t100,0,0.545386,0.618199
1860,t140,t36,1.14948,58.086,-0.673189
1860,t148,NA,3.46884,0.375329,-0.213358
1870,t140,t100,0,0.545386,0.618199
1870,t140,t36,1.14948,58.086,-0.673189
1870,t148,NA,3.46884,0.375329,-0.213358
1880,t140,t100,0,0.545386,0.618199
1880,t140,t36,1.14948,58.086,-0.673189
1890,t140,t100,0,0.545386,0.618199
1890,t140,t36,1.21132,58.086,-0.673189
1900,t140,t100,0,0.545386,0.618199
1900,t140,t36,1.21132,42.5294,-0.673189
1910,t140,t100,0,0.545386,0.618199
1910,t140,t36,1.21132,42.5294,-0.673189
1920,t140,t100,0,0.545386,0.618199
1920,t140,t36,1.21132,42.5294,-0.673189
1930,t140,t100,0,0.545386,0.618199
1930,t140,t36,1.21132,42.5294,-0.673189
1940,t140,t100,0,0.545386,0.618199
1940,t140,t36,1.21132,42.5294,-0.673189
1950,t140,t100,0,0.545386,0.279752
1950,t140,t36,1.21132,42.5294,-0.673189
1960,t140,t100,0,0.545386,0.279752
1960,t140,t36,1.21132,42.5294,-0.673189
1970,t140,t100,0,0.545386,0.279752
1970,t140,t36,1.20057,42.5294,-0.673189
1980,t140,t100,0,0.545386,0.279752
1980,t140,t36,1.20057,42.5294,-0.673189
1990,t140,t100,0,0.545386,0.279752
1990,t140,t36,1.20057,44.7027,-0.673189
2000,t140,t100,0,0.483749,0.553577
2000,t140,t123,2.11524,10.4178,0.150817
2000,t140,t36,1.15924,61.2658,-0.417999
2000,t193,NA,3.63764,9.99704,0.131676
2010,t140,t100,0,0.483749,0.553577
2010,t140,t123,2.11524,10.4178,0.150817
2010,t140,t36,1.15924,61.2658,-0.417999
2010,t193,NA,3.63764,9.99704,0.131676
2020,t140,t100,0,0.483749,0.553577
2020,t140,t123,2.11524,10.4178,0.150817
2020,t140,t36,1.15924,61.2658,-0.417999
2020,t193,NA,3.63764,9.99704,0.131676
2030,t140,t100,0,0.483749,0.553577
2030,t140,t123,2.11524,10.4178,0.150817
2030,t140,t36,1.15924,61.2658,-0.417999
2030,t193,NA,3.63764,9.99704,0.131676
2040,t140,t100,0,0.483749,0.553577
2040,t140,t123,2.11524,10.4178,0.150817
2040,t140,t36,1.15924,61.2658,-0.417999
2040,t193,NA,3.63764,7.39686,0.131676
2050,t140,t100,0,0.483749,0.553577
2050,t140,t123,2.11524,15.4853,0.150817
2050,t140,t36,1.15924,61.2658,-0.506255
2050,t193,NA,3.63764,7.39686,0.131676
2060,t140,t100,0,0.483749,0.553577
2060,t140,t123,2.11524,15.4853,0.150817
2060,t140,t36,1.15924,61.2658,-0.506255
2060,t193,NA,3.63764,7.39686,0.131676
2070,t140,t100,0,0.483749,0.553577
2070,t140,t123,2.11524,15.4853,0.150817
2070,t140,t36,1.15924,44.4452,-0.506255
2070,t193,NA,3.63764,7.39686,0.131676
2080,t140,t100,0,0.483749,0.553577
2080,t140,t123,2.11524,15.4853,0.0705683
2080,t140,t36,1.15924,44.4452,-0.506255
2080,t193,NA,3.63764,7.39686,0.131676
2090,t140,t100,0,0.483749,0.553577
2090,t140,t123,2.11524,15.4853,0.0705683
2090,t140,t36,1.15924,44.4452,-0.506255
2090,t193,NA,3.63764,7.39686,0.131676
2100,t140,t100,0,0.483749,0.261841
2100,t140,t123,2.11524,15.4853,0.0705683
2100,t140,t36,1.15924,44.4452,-0.506255
