Rate	34.48
RJ Local Transform Add / Remove	34.48
Local Transform Move	3.45
Local Transform Change Scale	27.59
Rate Tried	% Accepted	RJ Local Transform Add / Remove Tried	% Accepted	Local Transform Move Tried	% Accepted	Local Transform Change Scale Tried	% Accepted	Alpha 1 - Dev	Alpha 1 - Tried	Alpha 1 - Accepted	Sigma^2 1 - Dev	Sigma^2 1 - Tried	Sigma^2 1 - Accepted	VarRates - Dev	VarRates - Tried	VarRates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
346	0.323699	339	0.056047	42	0.547619	273	0.285714	11.741923	174	0.367816	2.218492	172	0.279070	42.842160	273	0.285714	0.232000	0.222596	
329	0.273556	357	0.064426	33	0.484848	281	0.241993	11.746608	153	0.267974	1.525253	176	0.278409	42.845534	281	0.241993	0.197000	0.222592	
331	0.320242	344	0.052326	38	0.526316	287	0.229965	11.746483	165	0.321212	1.524860	166	0.319277	42.836072	287	0.229965	0.210000	0.222590	
345	0.310145	354	0.079096	33	0.424242	268	0.283582	11.747714	169	0.301775	1.525035	176	0.318182	42.829844	268	0.283582	0.225000	0.222591	
340	0.308824	346	0.072254	34	0.705882	280	0.225000	11.747883	170	0.288235	1.524773	170	0.329412	42.828026	280	0.225000	0.217000	0.222590	
369	0.336043	341	0.043988	33	0.606061	257	0.214008	11.746895	169	0.331361	1.525115	200	0.340000	42.826437	257	0.214008	0.214000	0.222588	
363	0.280992	329	0.048632	36	0.472222	272	0.224265	11.748494	169	0.289941	1.525185	194	0.273196	42.823139	272	0.224265	0.196000	0.222584	
343	0.291545	348	0.057471	33	0.545455	276	0.264493	11.748898	177	0.265537	1.524935	166	0.319277	42.823070	276	0.264493	0.211000	0.222583	
334	0.266467	354	0.039548	28	0.357143	284	0.313380	11.749601	176	0.255682	1.525099	158	0.278481	42.824364	284	0.313380	0.202000	0.222579	
317	0.249211	345	0.069565	32	0.593750	306	0.287582	11.749390	159	0.257862	1.524905	158	0.240506	42.832305	306	0.287582	0.210000	0.222577	
351	0.330484	345	0.072464	30	0.600000	274	0.310219	11.743934	156	0.307692	1.524667	195	0.348718	42.839504	274	0.310219	0.244000	0.222581	
350	0.277143	357	0.081232	29	0.655172	264	0.340909	11.745371	172	0.337209	1.524878	178	0.219101	42.846064	264	0.340909	0.235000	0.222583	
359	0.289694	331	0.063444	36	0.555556	274	0.361314	11.747473	194	0.319588	1.524921	165	0.254545	42.857181	274	0.361314	0.244000	0.222586	
347	0.305476	332	0.078313	24	0.625000	297	0.279461	11.747165	185	0.345946	1.525048	162	0.259259	42.871453	297	0.279461	0.230000	0.222587	
339	0.342183	350	0.051429	37	0.540541	274	0.306569	11.749640	166	0.301205	1.524668	173	0.381503	42.875638	274	0.306569	0.238000	0.222589	
381	0.309711	317	0.053628	30	0.600000	272	0.279412	11.749630	184	0.271739	1.525000	197	0.345178	42.883828	272	0.279412	0.229000	0.222590	
324	0.296296	368	0.108696	30	0.666667	278	0.201439	11.747617	167	0.275449	1.525180	157	0.318471	42.884988	278	0.201439	0.212000	0.222589	
331	0.259819	355	0.064789	47	0.553191	267	0.235955	11.741525	167	0.221557	1.525244	164	0.298780	42.880329	267	0.235955	0.198000	0.222585	
337	0.284866	345	0.084058	39	0.538462	279	0.232975	11.731706	166	0.307229	1.525332	171	0.263158	42.873410	279	0.232975	0.211000	0.222583	
330	0.296970	359	0.066852	34	0.500000	277	0.245487	11.722919	158	0.253165	1.525229	172	0.337209	42.875039	277	0.245487	0.207000	0.222581	
352	0.232955	340	0.064706	30	0.433333	278	0.208633	11.722249	170	0.258824	1.525493	182	0.208791	42.880918	278	0.208633	0.175000	0.222574	
349	0.323782	351	0.045584	34	0.323529	266	0.229323	11.721326	174	0.316092	1.525243	175	0.331429	42.883814	266	0.229323	0.201000	0.222570	
327	0.247706	343	0.043732	39	0.435897	291	0.274914	11.721115	161	0.248447	1.525446	166	0.246988	42.883459	291	0.274914	0.193000	0.222566	
329	0.285714	341	0.046921	40	0.500000	290	0.327586	11.720883	183	0.295082	1.525553	146	0.273973	42.888614	290	0.327586	0.225000	0.222566	
341	0.237537	343	0.072886	36	0.416667	280	0.282143	11.720572	177	0.209040	1.525502	164	0.268293	42.897310	280	0.282143	0.200000	0.222563	
346	0.260116	349	0.065903	25	0.600000	280	0.339286	11.720286	160	0.256250	1.525584	186	0.263441	42.901223	280	0.339286	0.223000	0.222563	
343	0.276968	345	0.069565	41	0.609756	271	0.287823	11.719994	177	0.299435	1.525680	166	0.253012	42.913516	271	0.287823	0.222000	0.222563	
337	0.308605	333	0.051051	47	0.404255	283	0.332155	11.719436	167	0.305389	1.525552	170	0.311765	42.915112	283	0.332155	0.234000	0.222564	
334	0.275449	352	0.079545	25	0.560000	289	0.346021	11.719438	155	0.341935	1.525803	179	0.217877	42.929717	289	0.346021	0.234000	0.222566	
353	0.300283	343	0.081633	41	0.585366	263	0.300380	11.719082	182	0.313187	1.525754	171	0.286550	42.946246	263	0.300380	0.237000	0.222568	
342	0.283626	346	0.106936	35	0.342857	277	0.267148	11.718627	167	0.269461	1.525876	175	0.297143	42.951946	277	0.267148	0.220000	0.222568	
363	0.327824	346	0.066474	30	0.533333	261	0.295019	11.718143	182	0.346154	1.526049	181	0.309392	42.958125	261	0.295019	0.235000	0.222570	
351	0.264957	362	0.060773	25	0.360000	262	0.286260	11.717901	167	0.251497	1.526173	184	0.277174	42.968323	262	0.286260	0.199000	0.222566	
336	0.333333	356	0.044944	35	0.514286	273	0.256410	11.717772	170	0.300000	1.526271	166	0.367470	42.974275	273	0.256410	0.216000	0.222565	
338	0.328402	342	0.046784	35	0.542857	285	0.284211	11.720548	169	0.295858	1.526643	169	0.360947	42.979317	285	0.284211	0.227000	0.222566	
329	0.282675	355	0.028169	36	0.444444	280	0.260714	11.719810	145	0.234483	1.527073	184	0.320652	42.986189	280	0.260714	0.192000	0.222561	
369	0.338753	327	0.055046	33	0.424242	271	0.295203	11.719052	201	0.318408	1.527073	168	0.363095	42.979215	271	0.295203	0.237000	0.222563	
329	0.264438	343	0.072886	38	0.552632	290	0.337931	11.719236	165	0.272727	1.527090	164	0.256098	42.985030	290	0.337931	0.231000	0.222565	
334	0.311377	352	0.048295	28	0.642857	286	0.325175	11.718799	165	0.296970	1.527044	169	0.325444	42.991958	286	0.325175	0.232000	0.222566	
324	0.271605	346	0.046243	38	0.552632	292	0.260274	11.718459	165	0.284848	1.527254	159	0.257862	43.006316	292	0.260274	0.201000	0.222563	
329	0.270517	347	0.077810	34	0.617647	290	0.303448	11.718191	148	0.304054	1.527357	181	0.243094	43.006092	290	0.303448	0.225000	0.222563	
342	0.280702	342	0.073099	25	0.720000	291	0.360825	11.718054	158	0.221519	1.527297	184	0.331522	43.018303	291	0.360825	0.244000	0.222566	
327	0.250765	350	0.082857	43	0.697674	280	0.278571	11.717754	161	0.248447	1.527531	166	0.253012	43.039037	280	0.278571	0.219000	0.222566	
345	0.304348	361	0.052632	33	0.606061	261	0.371648	11.717285	155	0.341935	1.527710	190	0.273684	43.043863	261	0.371648	0.241000	0.222569	
324	0.237654	355	0.050704	35	0.628571	286	0.311189	11.717678	176	0.198864	1.531265	148	0.283784	43.057692	286	0.311189	0.206000	0.222566	
322	0.273292	363	0.068871	40	0.525000	275	0.290909	11.255691	163	0.288344	1.531397	159	0.257862	43.072814	275	0.290909	0.214000	0.222565	
343	0.291545	365	0.084932	36	0.583333	256	0.261719	11.713927	193	0.284974	1.531640	150	0.300000	43.081840	256	0.261719	0.219000	0.222564	
345	0.281159	342	0.038012	26	0.346154	287	0.275261	11.713522	180	0.250000	1.531777	165	0.315152	43.092630	287	0.275261	0.198000	0.222561	
341	0.266862	348	0.045977	31	0.612903	280	0.357143	11.713357	185	0.291892	1.531903	156	0.237179	43.088778	280	0.357143	0.226000	0.222561	
344	0.311047	320	0.065625	46	0.434783	290	0.303448	11.713039	180	0.250000	1.531878	164	0.378049	43.100058	290	0.303448	0.236000	0.222563	
323	0.284830	338	0.073964	50	0.600000	289	0.294118	11.712616	160	0.268750	1.532593	163	0.300613	43.114148	289	0.294118	0.232000	0.222565	
352	0.278409	343	0.084548	28	0.714286	277	0.288809	11.712485	187	0.251337	1.532855	165	0.309091	43.118645	277	0.288809	0.227000	0.222565	
338	0.331361	351	0.048433	45	0.444444	266	0.319549	11.711755	169	0.301775	1.533275	169	0.360947	43.128467	266	0.319549	0.234000	0.222567	
345	0.292754	334	0.062874	34	0.500000	287	0.327526	11.711672	197	0.253807	1.533922	148	0.344595	43.144256	287	0.327526	0.233000	0.222569	
353	0.311615	365	0.068493	35	0.457143	247	0.291498	11.711402	188	0.313830	1.534514	165	0.309091	43.159778	247	0.291498	0.223000	0.222569	
355	0.307042	332	0.057229	28	0.464286	285	0.256140	11.711573	183	0.262295	1.534856	172	0.354651	43.164061	285	0.256140	0.214000	0.222567	
351	0.350427	329	0.069909	38	0.631579	282	0.287234	11.711482	198	0.348485	1.535271	153	0.352941	43.160364	282	0.287234	0.251000	0.222572	
341	0.281525	338	0.073964	29	0.517241	292	0.339041	11.711511	172	0.279070	1.535651	169	0.284024	43.156277	292	0.339041	0.235000	0.222574	
326	0.288344	352	0.071023	35	0.600000	287	0.236934	11.711127	174	0.327586	1.535642	152	0.243421	43.168205	287	0.236934	0.208000	0.222571	
311	0.324759	369	0.051491	30	0.500000	290	0.265517	11.711460	132	0.272727	1.535871	179	0.363128	43.165980	290	0.265517	0.212000	0.222570	
359	0.278552	340	0.073529	33	0.545455	268	0.320896	11.711456	181	0.270718	1.536561	178	0.286517	43.168318	268	0.320896	0.229000	0.222571	
379	0.332454	324	0.061728	31	0.645161	266	0.244361	11.711634	205	0.370732	1.537044	174	0.287356	43.183693	266	0.244361	0.231000	0.222572	
343	0.291545	344	0.040698	39	0.384615	274	0.262774	11.704465	177	0.282486	1.537434	166	0.301205	43.185991	274	0.262774	0.201000	0.222569	
331	0.277946	340	0.082353	35	0.685714	294	0.302721	11.704171	148	0.256757	1.537813	183	0.295082	43.183204	294	0.302721	0.233000	0.222570	
337	0.305638	394	0.040609	27	0.518519	242	0.264463	11.704013	164	0.298780	1.537985	173	0.312139	43.194583	242	0.264463	0.197000	0.222566	
349	0.297994	349	0.045845	31	0.451613	271	0.273063	11.703613	177	0.282486	1.538509	172	0.313953	43.197589	271	0.273063	0.208000	0.222564	
326	0.285276	357	0.072829	40	0.450000	277	0.259928	11.703036	157	0.286624	1.538630	169	0.284024	43.202870	277	0.259928	0.209000	0.222562	
346	0.289017	336	0.077381	28	0.535714	290	0.320690	11.702796	179	0.279330	1.538872	167	0.299401	43.199985	290	0.320690	0.234000	0.222564	
342	0.292398	372	0.053763	33	0.636364	253	0.245059	11.702509	164	0.335366	1.539387	178	0.252809	43.214636	253	0.245059	0.203000	0.222561	
307	0.306189	377	0.066313	32	0.656250	284	0.306338	11.702470	153	0.300654	1.539545	154	0.311688	43.213463	284	0.306338	0.227000	0.222562	
387	0.263566	299	0.060201	48	0.729167	266	0.293233	11.702161	199	0.266332	1.540039	188	0.260638	43.218557	266	0.293233	0.233000	0.222563	
338	0.281065	356	0.058989	29	0.448276	277	0.350181	11.701827	175	0.257143	1.540857	163	0.306748	43.211563	277	0.350181	0.226000	0.222564	
349	0.249284	373	0.053619	31	0.451613	247	0.279352	11.701550	181	0.237569	1.541900	168	0.261905	43.222589	247	0.279352	0.190000	0.222559	
364	0.266484	332	0.075301	33	0.545455	271	0.295203	11.701400	198	0.247475	1.541991	166	0.289157	43.220194	271	0.295203	0.220000	0.222558	
357	0.308123	350	0.060000	27	0.555556	266	0.266917	11.701250	170	0.258824	1.542473	187	0.352941	43.221284	266	0.266917	0.217000	0.222558	
336	0.330357	357	0.095238	35	0.514286	272	0.209559	11.701195	149	0.335570	1.543021	187	0.326203	43.223787	272	0.209559	0.220000	0.222557	
334	0.284431	358	0.058659	40	0.425000	268	0.305970	11.701152	171	0.298246	1.543184	163	0.269939	43.224702	268	0.305970	0.215000	0.222556	
350	0.308571	348	0.048851	41	0.634146	261	0.356322	11.700764	167	0.275449	1.542875	183	0.338798	43.236495	261	0.356322	0.244000	0.222559	
364	0.258242	347	0.063401	31	0.645161	258	0.348837	11.700597	181	0.265193	1.543625	183	0.251366	43.256160	258	0.348837	0.226000	0.222560	
337	0.275964	334	0.056886	37	0.351351	292	0.339041	11.700496	173	0.265896	1.543761	164	0.286585	43.266964	292	0.339041	0.224000	0.222560	
358	0.340782	323	0.068111	45	0.555556	274	0.273723	11.699936	186	0.360215	1.543856	172	0.319767	43.285305	274	0.273723	0.244000	0.222563	
325	0.249231	371	0.040431	32	0.406250	272	0.316176	11.700276	151	0.291391	1.544066	174	0.212644	43.287601	272	0.316176	0.195000	0.222559	
327	0.275229	390	0.079487	39	0.512821	244	0.245902	11.700140	162	0.296296	1.543559	165	0.254545	43.301242	244	0.245902	0.201000	0.222556	
340	0.311765	349	0.074499	24	0.750000	287	0.254355	11.699923	168	0.327381	1.543525	172	0.296512	43.303315	287	0.254355	0.223000	0.222556	
362	0.328729	331	0.066465	39	0.589744	268	0.231343	11.700089	180	0.327778	1.543925	182	0.329670	43.295293	268	0.231343	0.226000	0.222556	
362	0.281768	357	0.058824	33	0.545455	248	0.254032	11.700138	180	0.233333	1.544448	182	0.329670	43.297700	248	0.254032	0.204000	0.222554	
343	0.309038	364	0.079670	35	0.657143	258	0.248062	11.699971	184	0.293478	1.544953	159	0.327044	43.301655	258	0.248062	0.222000	0.222553	
368	0.323370	334	0.053892	33	0.484848	265	0.237736	11.699963	187	0.331551	1.545350	181	0.314917	43.303814	265	0.237736	0.216000	0.222552	
323	0.303406	377	0.063660	32	0.281250	268	0.298507	11.699900	166	0.289157	1.545717	157	0.318471	43.305413	268	0.298507	0.211000	0.222551	
353	0.300283	350	0.040000	41	0.560976	256	0.328125	11.699904	173	0.277457	1.545996	180	0.322222	43.317965	256	0.328125	0.227000	0.222551	
373	0.305630	325	0.083077	25	0.360000	277	0.270758	11.699902	200	0.315000	1.546493	173	0.294798	43.327444	277	0.270758	0.225000	0.222552	
318	0.314465	353	0.062323	36	0.444444	293	0.249147	11.700031	156	0.275641	1.547014	162	0.351852	43.332982	293	0.249147	0.211000	0.222550	
339	0.289086	362	0.030387	39	0.769231	260	0.238462	11.699964	178	0.241573	1.547803	161	0.341615	43.332590	260	0.238462	0.201000	0.222547	
352	0.360795	351	0.068376	34	0.470588	263	0.269962	11.699691	172	0.331395	1.548596	180	0.388889	43.338135	263	0.269962	0.238000	0.222549	
366	0.330601	346	0.040462	28	0.535714	260	0.242308	11.699896	201	0.318408	1.549624	165	0.345455	43.340926	260	0.242308	0.213000	0.222548	
356	0.334270	344	0.063953	30	0.733333	270	0.196296	11.699703	181	0.331492	1.550187	175	0.337143	43.343061	270	0.196296	0.216000	0.222547	
350	0.308571	354	0.062147	31	0.516129	265	0.222642	11.699656	184	0.315217	1.551088	166	0.301205	42.209443	265	0.222642	0.205000	0.222544	
346	0.294798	347	0.037464	40	0.525000	267	0.269663	11.699745	176	0.295455	1.552026	170	0.294118	43.339487	267	0.269663	0.208000	0.222542	
328	0.274390	319	0.050157	30	0.700000	323	0.294118	11.699769	161	0.267081	1.552688	167	0.281437	43.345926	323	0.294118	0.222000	0.222542	
370	0.337838	327	0.048930	32	0.468750	271	0.284133	11.699654	182	0.269231	1.553586	188	0.404255	43.355991	271	0.284133	0.233000	0.222543	
350	0.300000	339	0.050147	39	0.692308	272	0.261029	11.699609	185	0.378378	2.424774	165	0.212121	43.365275	272	0.261029	0.220000	0.222543	
339	0.324484	350	0.045714	40	0.425000	271	0.354244	11.716557	158	0.329114	1.562998	181	0.320442	43.349438	271	0.354244	0.239000	0.222545	
354	0.254237	333	0.060060	43	0.534884	270	0.248148	11.716855	173	0.300578	1.563383	181	0.209945	43.206060	270	0.248148	0.200000	0.222542	
344	0.267442	365	0.054795	37	0.486486	254	0.291339	11.717055	176	0.289773	1.562941	168	0.244048	43.210603	254	0.291339	0.204000	0.222539	
321	0.261682	368	0.073370	48	0.666667	263	0.315589	11.717326	160	0.237500	1.562386	161	0.285714	43.212563	263	0.315589	0.226000	0.222540	
332	0.301205	357	0.047619	42	0.500000	269	0.301115	11.717581	157	0.324841	1.561658	175	0.280000	43.021960	269	0.301115	0.219000	0.222539	
319	0.282132	368	0.057065	38	0.526316	275	0.305455	11.717744	164	0.243902	1.554007	155	0.322581	43.024938	275	0.305455	0.215000	0.222538	
342	0.222222	356	0.070225	27	0.555556	275	0.294545	11.717698	170	0.264706	1.549343	172	0.180233	43.028087	275	0.294545	0.197000	0.222534	
326	0.276074	358	0.078212	28	0.678571	288	0.302083	11.717451	158	0.253165	1.383369	168	0.297619	43.030927	288	0.302083	0.224000	0.222534	
367	0.247956	341	0.073314	35	0.457143	257	0.334630	11.717293	185	0.270270	1.545776	182	0.225275	43.033719	257	0.334630	0.218000	0.222534	
337	0.261128	358	0.069832	33	0.424242	272	0.330882	11.717082	162	0.253086	1.545526	175	0.268571	43.036095	272	0.330882	0.217000	0.222533	
345	0.324638	336	0.083333	38	0.631579	281	0.295374	11.716896	180	0.316667	1.545594	165	0.333333	43.039567	281	0.295374	0.247000	0.222536	
346	0.329480	329	0.088146	31	0.580645	294	0.282313	11.716570	175	0.417143	1.545859	171	0.239766	43.042409	294	0.282313	0.244000	0.222540	
338	0.242604	329	0.066869	36	0.583333	297	0.299663	21.758329	154	0.155844	1.545870	184	0.315217	43.045177	297	0.299663	0.214000	0.222538	
376	0.242021	331	0.051360	31	0.645161	262	0.244275	18.426523	188	0.164894	1.546379	188	0.319149	43.047137	262	0.244275	0.192000	0.222534	
335	0.295522	343	0.104956	26	0.576923	296	0.283784	13.807020	172	0.261628	1.546679	163	0.331288	43.050819	296	0.283784	0.234000	0.222536	
326	0.230061	358	0.055866	34	0.470588	282	0.280142	11.741195	172	0.232558	1.547006	154	0.227273	43.053025	282	0.280142	0.190000	0.222531	
346	0.263006	364	0.074176	39	0.487179	251	0.262948	11.739620	173	0.294798	1.546890	173	0.231214	43.055289	251	0.262948	0.203000	0.222528	
335	0.328358	325	0.067692	45	0.577778	295	0.274576	11.739022	156	0.288462	1.546769	179	0.363128	43.057430	295	0.274576	0.239000	0.222530	
368	0.282609	342	0.073099	27	0.518519	263	0.323194	11.739585	181	0.287293	1.547071	187	0.278075	43.061098	263	0.323194	0.228000	0.222531	
307	0.198697	370	0.059459	45	0.444444	278	0.338129	11.739321	156	0.237179	1.547211	151	0.158940	43.063827	278	0.338129	0.197000	0.222527	
345	0.327536	351	0.062678	31	0.322581	273	0.285714	11.729640	177	0.271186	1.108724	168	0.386905	43.065655	273	0.285714	0.223000	0.222527	
357	0.299720	320	0.068750	40	0.475000	283	0.310954	11.725420	188	0.297872	1.543852	169	0.301775	43.066877	283	0.310954	0.236000	0.222529	
373	0.276139	337	0.065282	35	0.400000	255	0.215686	11.726052	185	0.243243	1.543771	188	0.308511	43.068422	255	0.215686	0.194000	0.222525	
323	0.244582	363	0.093664	40	0.700000	274	0.255474	11.714620	168	0.232143	1.543869	155	0.258065	43.070596	274	0.255474	0.211000	0.222523	
345	0.301449	351	0.062678	28	0.250000	276	0.300725	11.706149	168	0.309524	1.543641	177	0.293785	43.073866	276	0.300725	0.216000	0.222522	
329	0.297872	340	0.085294	27	0.555556	304	0.319079	11.708067	164	0.298780	1.543747	165	0.296970	43.077899	304	0.319079	0.239000	0.222525	
360	0.319444	341	0.032258	38	0.605263	261	0.352490	11.707127	173	0.352601	1.543575	187	0.288770	43.080428	261	0.352490	0.241000	0.222527	
327	0.351682	357	0.042017	39	0.487179	277	0.285199	11.716647	169	0.378698	1.543221	158	0.322785	43.081112	277	0.285199	0.228000	0.222528	
333	0.288288	340	0.058824	32	0.593750	295	0.227119	11.718386	160	0.250000	1.538266	173	0.323699	43.082987	295	0.227119	0.202000	0.222525	
335	0.322388	367	0.079019	34	0.441176	264	0.291667	11.717577	170	0.347059	1.538523	165	0.296970	43.084060	264	0.291667	0.229000	0.222526	
352	0.250000	336	0.098214	39	0.564103	273	0.267399	11.720754	164	0.237805	1.538554	188	0.260638	43.084934	273	0.267399	0.216000	0.222525	
341	0.325513	364	0.063187	28	0.464286	267	0.295880	11.717399	167	0.323353	1.538471	174	0.327586	43.086899	267	0.295880	0.226000	0.222526	
317	0.312303	380	0.065789	36	0.611111	267	0.310861	11.720488	161	0.347826	1.538577	156	0.275641	43.087734	267	0.310861	0.229000	0.222527	
351	0.259259	351	0.059829	31	0.548387	267	0.322097	11.722456	187	0.283422	1.538462	164	0.231707	43.088409	267	0.322097	0.215000	0.222526	
369	0.317073	337	0.062315	34	0.705882	260	0.323077	11.721792	190	0.289474	1.538447	179	0.346369	43.089372	260	0.323077	0.246000	0.222529	
351	0.225071	351	0.068376	32	0.437500	266	0.191729	11.723010	189	0.264550	1.538662	162	0.179012	43.091121	266	0.191729	0.168000	0.222521	
306	0.343137	380	0.042105	32	0.500000	282	0.351064	11.723180	151	0.311258	1.397034	155	0.374194	37.817629	282	0.351064	0.236000	0.222523	
352	0.349432	345	0.052174	28	0.392857	275	0.349091	11.726621	163	0.306748	1.537812	189	0.386243	43.033235	275	0.349091	0.248000	0.222527	
357	0.316527	329	0.048632	31	0.322581	283	0.413428	11.726374	187	0.315508	1.538085	170	0.317647	43.035900	283	0.413428	0.256000	0.222532	
335	0.304478	353	0.073654	34	0.588235	278	0.183453	11.723579	177	0.327684	1.538486	158	0.278481	85.700486	278	0.183453	0.199000	0.222528	
361	0.310249	322	0.102484	50	0.580000	267	0.198502	11.724287	198	0.308081	1.538664	163	0.312883	72.496813	267	0.198502	0.227000	0.222529	
356	0.306180	349	0.080229	22	0.454545	273	0.197802	11.719402	181	0.292818	1.538951	175	0.320000	67.088638	273	0.197802	0.201000	0.222526	
361	0.310249	334	0.056886	35	0.371429	270	0.355556	11.718426	181	0.259669	1.538825	180	0.361111	34.768724	270	0.355556	0.240000	0.222528	
351	0.267806	326	0.061350	30	0.633333	293	0.283276	11.717681	190	0.268421	1.539005	161	0.267081	43.167270	293	0.283276	0.216000	0.222527	
358	0.251397	316	0.082278	33	0.545455	293	0.259386	11.717103	170	0.229412	1.538935	188	0.271277	43.174811	293	0.259386	0.210000	0.222525	
332	0.289157	365	0.079452	41	0.585366	262	0.305344	11.716944	175	0.251429	1.538948	157	0.331210	43.178901	262	0.305344	0.229000	0.222526	
342	0.269006	352	0.079545	36	0.750000	270	0.296296	11.713377	174	0.321839	1.539291	168	0.214286	43.196715	270	0.296296	0.227000	0.222527	
341	0.287390	341	0.052786	30	0.366667	288	0.315972	11.718262	164	0.310976	1.539002	177	0.265537	43.210704	288	0.315972	0.218000	0.222526	
326	0.273006	350	0.088571	29	0.586207	295	0.305085	11.721830	164	0.304878	1.539254	162	0.240741	43.234035	295	0.305085	0.227000	0.222527	
345	0.275362	351	0.039886	45	0.666667	259	0.239382	11.720695	164	0.298780	1.539058	181	0.254144	43.253961	259	0.239382	0.201000	0.222524	
373	0.351206	332	0.060241	33	0.484848	262	0.286260	11.723472	190	0.342105	1.539176	183	0.360656	43.249639	262	0.286260	0.242000	0.222527	
355	0.287324	344	0.084302	34	0.558824	267	0.333333	11.728696	196	0.280612	1.539608	159	0.295597	43.235206	267	0.333333	0.239000	0.222529	
349	0.286533	363	0.071625	40	0.725000	248	0.298387	11.730323	173	0.323699	1.539807	176	0.250000	43.260089	248	0.298387	0.229000	0.222530	
353	0.277620	326	0.046012	32	0.406250	289	0.186851	11.735618	194	0.247423	1.539870	159	0.314465	43.243693	289	0.186851	0.180000	0.222524	
347	0.253602	349	0.048711	33	0.484848	271	0.450185	11.732721	172	0.238372	1.540187	175	0.268571	31.939099	271	0.450185	0.243000	0.222527	
356	0.337079	342	0.099415	34	0.558824	268	0.208955	11.729134	173	0.317919	1.540151	183	0.355191	58.659975	268	0.208955	0.229000	0.222528	
350	0.345714	315	0.063492	40	0.425000	295	0.332203	11.726230	195	0.323077	1.540740	155	0.374194	43.183248	295	0.332203	0.256000	0.222533	
342	0.345029	325	0.052308	32	0.500000	301	0.312292	11.727399	182	0.340659	1.541191	160	0.350000	43.201750	301	0.312292	0.245000	0.222536	
317	0.324921	338	0.062130	40	0.450000	305	0.278689	11.734155	172	0.325581	1.541505	145	0.324138	43.220915	305	0.278689	0.227000	0.222537	
340	0.232353	335	0.089552	42	0.404762	283	0.314488	11.731659	163	0.245399	1.541680	177	0.220339	43.216943	283	0.314488	0.215000	0.222536	
363	0.305785	316	0.044304	40	0.450000	281	0.263345	11.731571	189	0.317460	1.541607	174	0.293103	43.231187	281	0.263345	0.217000	0.222535	
340	0.273529	341	0.082111	45	0.488889	274	0.324818	11.733405	166	0.289157	1.541459	174	0.258621	43.234543	274	0.324818	0.232000	0.222536	
349	0.312321	352	0.073864	38	0.578947	261	0.406130	11.732980	169	0.313609	1.541211	180	0.311111	43.254923	261	0.406130	0.263000	0.222543	
343	0.309038	346	0.037572	30	0.500000	281	0.202847	11.737651	180	0.305556	1.541289	163	0.312883	83.287510	281	0.202847	0.191000	0.222538	
332	0.310241	350	0.048571	33	0.484848	285	0.333333	11.736508	163	0.319018	1.541213	169	0.301775	43.499802	285	0.333333	0.231000	0.222539	
347	0.302594	329	0.048632	41	0.512195	283	0.321555	11.740515	177	0.333333	1.541473	170	0.270588	43.501709	283	0.321555	0.233000	0.222541	
342	0.271930	340	0.082353	37	0.513514	281	0.316726	11.744491	199	0.271357	1.541392	143	0.272727	43.504181	281	0.316726	0.229000	0.222542	
339	0.265487	342	0.087719	34	0.529412	285	0.256140	11.743825	173	0.265896	1.541545	166	0.265060	43.532799	285	0.256140	0.211000	0.222540	
362	0.320442	346	0.066474	32	0.375000	260	0.246154	11.741330	199	0.336683	1.541719	163	0.300613	43.517880	260	0.246154	0.215000	0.222539	
351	0.267806	358	0.055866	40	0.700000	251	0.322709	11.748941	182	0.280220	1.541718	169	0.254438	43.463334	251	0.322709	0.223000	0.222539	
367	0.269755	336	0.053571	32	0.656250	265	0.245283	11.750755	184	0.326087	1.541826	183	0.213115	43.488948	265	0.245283	0.203000	0.222536	
370	0.237838	328	0.057927	28	0.535714	274	0.306569	11.749125	191	0.172775	1.541748	179	0.307263	43.423649	274	0.306569	0.206000	0.222533	
335	0.340299	356	0.033708	39	0.435897	270	0.318519	9.844228	166	0.355422	1.541912	169	0.325444	43.424277	270	0.318519	0.229000	0.222534	
337	0.272997	320	0.071875	40	0.550000	303	0.290429	11.740492	168	0.315476	1.542231	169	0.230769	43.442016	303	0.290429	0.225000	0.222535	
344	0.308140	362	0.044199	30	0.533333	264	0.329545	11.743434	163	0.282209	1.542087	181	0.331492	43.455458	264	0.329545	0.225000	0.222535	
355	0.340845	335	0.065672	29	0.310345	281	0.266904	11.745458	171	0.356725	1.542232	184	0.326087	43.486624	281	0.266904	0.227000	0.222536	
328	0.277439	341	0.049853	42	0.547619	289	0.231834	11.752914	158	0.253165	1.542612	170	0.300000	43.438366	289	0.231834	0.198000	0.222532	
331	0.277946	371	0.061995	31	0.548387	267	0.254682	11.753305	159	0.276730	1.542390	172	0.279070	43.417226	267	0.254682	0.200000	0.222529	
339	0.268437	359	0.091922	34	0.441176	268	0.361940	11.754101	178	0.258427	1.542389	161	0.279503	43.405171	268	0.361940	0.236000	0.222531	
336	0.330357	370	0.083784	30	0.566667	264	0.265152	11.754709	184	0.347826	1.542358	152	0.309211	43.454965	264	0.265152	0.229000	0.222532	
336	0.309524	366	0.057377	37	0.594595	261	0.318008	11.760063	156	0.333333	1.542221	180	0.288889	43.432829	261	0.318008	0.230000	0.222533	
335	0.262687	366	0.040984	24	0.458333	275	0.243636	11.766886	164	0.262195	1.542070	171	0.263158	43.429602	275	0.243636	0.181000	0.222527	
