Rate	34.48
RJ Local Transform Add / Remove	34.48
Local Transform Move	3.45
Local Transform Change Scale	27.59
Rate Tried	% Accepted	RJ Local Transform Add / Remove Tried	% Accepted	Local Transform Move Tried	% Accepted	Local Transform Change Scale Tried	% Accepted	Alpha 1 - Dev	Alpha 1 - Tried	Alpha 1 - Accepted	Sigma^2 1 - Dev	Sigma^2 1 - Tried	Sigma^2 1 - Accepted	VarRates - Dev	VarRates - Tried	VarRates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
343	0.271137	351	0.059829	23	0.347826	283	0.374558	11.754607	172	0.279070	1.558626	171	0.263158	40.935248	283	0.374558	0.228000	0.230415	
332	0.274096	344	0.049419	28	0.571429	296	0.317568	11.754607	161	0.267081	1.558626	171	0.280702	40.935248	296	0.317568	0.218000	0.230380	
332	0.331325	334	0.041916	33	0.333333	301	0.265781	11.754607	164	0.298780	1.558626	168	0.363095	40.935248	301	0.265781	0.215000	0.230337	
329	0.319149	336	0.062500	33	0.484848	302	0.291391	11.754607	177	0.333333	1.558626	152	0.302632	40.935248	302	0.291391	0.230000	0.230336	
363	0.264463	335	0.059701	25	0.320000	277	0.371841	11.754607	182	0.307692	1.558626	181	0.220994	40.935248	277	0.371841	0.227000	0.230327	
326	0.233129	362	0.074586	39	0.589744	273	0.322344	11.754607	153	0.202614	1.558626	173	0.260116	40.935248	273	0.322344	0.214000	0.230282	
344	0.337209	333	0.072072	46	0.543478	277	0.303249	11.754607	186	0.295699	1.558626	158	0.386076	40.935248	277	0.303249	0.249000	0.230334	
361	0.307479	333	0.048048	45	0.466667	261	0.360153	11.754607	182	0.324176	1.558626	179	0.290503	40.935248	261	0.360153	0.242000	0.230366	
338	0.269231	350	0.040000	32	0.437500	280	0.307143	11.754607	154	0.279221	1.558626	184	0.260870	40.935248	280	0.307143	0.205000	0.230296	
346	0.294798	329	0.066869	33	0.575758	292	0.280822	11.754607	173	0.260116	1.558626	173	0.329480	40.935248	292	0.280822	0.225000	0.230282	
330	0.260606	332	0.057229	39	0.538462	299	0.240803	11.754607	162	0.277778	1.558626	168	0.244048	40.935248	299	0.240803	0.198000	0.230193	
346	0.303468	363	0.044077	38	0.526316	253	0.280632	11.754607	173	0.329480	1.558626	173	0.277457	40.935248	253	0.280632	0.212000	0.230144	
364	0.269231	330	0.072727	37	0.432432	269	0.327138	11.754607	172	0.308140	1.558626	192	0.234375	40.935248	269	0.327138	0.226000	0.230133	
333	0.291291	346	0.052023	39	0.461538	282	0.265957	11.754607	175	0.302857	1.558626	158	0.278481	40.935248	282	0.265957	0.208000	0.230073	
327	0.269113	330	0.066667	31	0.322581	312	0.294872	11.754607	177	0.276836	1.558626	150	0.260000	40.935248	312	0.294872	0.212000	0.230024	
364	0.299451	340	0.064706	40	0.450000	256	0.289062	11.754607	193	0.331606	1.558626	171	0.263158	40.935248	256	0.289062	0.223000	0.230005	
351	0.321937	336	0.041667	36	0.638889	277	0.335740	11.754607	181	0.303867	1.558626	170	0.341176	40.935248	277	0.335740	0.243000	0.230040	
355	0.349296	326	0.039877	29	0.275862	290	0.351724	11.754607	178	0.359551	1.558626	177	0.338983	40.935248	290	0.351724	0.247000	0.230085	
347	0.308357	322	0.086957	29	0.551724	302	0.327815	11.754607	181	0.348066	1.558626	166	0.265060	40.935248	302	0.327815	0.250000	0.230138	
357	0.316527	358	0.072626	27	0.703704	258	0.306202	11.754607	179	0.324022	1.558626	178	0.308989	40.935248	258	0.306202	0.237000	0.230157	
354	0.319209	349	0.031519	27	0.592593	270	0.337037	11.754607	178	0.348315	1.558626	176	0.289773	40.935248	270	0.337037	0.231000	0.230159	
338	0.248521	330	0.060606	30	0.600000	302	0.301325	11.754607	163	0.233129	1.558626	175	0.262857	40.935248	302	0.301325	0.213000	0.230113	
360	0.266667	338	0.062130	31	0.322581	271	0.313653	11.754607	178	0.286517	1.558626	182	0.247253	40.935248	271	0.313653	0.212000	0.230066	
347	0.253602	373	0.067024	31	0.516129	249	0.309237	11.754607	166	0.228916	1.558626	181	0.276243	40.935248	249	0.309237	0.206000	0.230002	
373	0.294906	350	0.065714	34	0.382353	243	0.325103	11.754607	170	0.323529	1.558626	203	0.270936	40.935248	243	0.325103	0.225000	0.229989	
343	0.306122	349	0.057307	35	0.342857	273	0.333333	11.754607	166	0.301205	1.558626	177	0.310734	40.935248	273	0.333333	0.228000	0.229984	
348	0.272989	344	0.037791	23	0.521739	285	0.284211	11.754607	169	0.307692	1.558626	179	0.240223	40.935248	285	0.284211	0.201000	0.229908	
344	0.302326	342	0.058480	26	0.653846	288	0.288194	11.754607	146	0.342466	1.558626	198	0.272727	40.935248	288	0.288194	0.224000	0.229892	
330	0.269697	355	0.061972	25	0.400000	290	0.396552	11.754607	152	0.276316	1.558626	178	0.264045	40.935248	290	0.396552	0.236000	0.229908	
355	0.298592	326	0.033742	33	0.454545	286	0.314685	11.754607	189	0.317460	1.558626	166	0.277108	40.935248	286	0.314685	0.222000	0.229888	
346	0.271676	330	0.048485	46	0.260870	278	0.309353	11.754607	169	0.266272	1.558626	177	0.276836	40.935248	278	0.309353	0.208000	0.229831	
326	0.300613	382	0.049738	37	0.351351	255	0.360784	11.754607	177	0.248588	1.558626	149	0.362416	40.935248	255	0.360784	0.222000	0.229811	
340	0.308824	355	0.070423	34	0.529412	271	0.324723	11.754607	178	0.297753	1.558626	162	0.320988	40.935248	271	0.324723	0.236000	0.229827	
349	0.286533	335	0.095522	37	0.540541	279	0.272401	11.754607	177	0.293785	1.558626	172	0.279070	40.935248	279	0.272401	0.228000	0.229822	
378	0.275132	323	0.040248	46	0.608696	253	0.252964	11.754607	190	0.289474	1.558626	188	0.260638	40.935248	253	0.252964	0.209000	0.229769	
357	0.282913	319	0.062696	49	0.551020	275	0.298182	11.754607	187	0.288770	1.558626	170	0.276471	40.935248	275	0.298182	0.230000	0.229769	
375	0.333333	311	0.077170	38	0.500000	276	0.322464	11.754607	184	0.342391	1.558626	191	0.324607	40.935248	276	0.322464	0.257000	0.229839	
357	0.305322	336	0.056548	37	0.567568	270	0.311111	11.754607	174	0.350575	1.558626	183	0.262295	40.935248	270	0.311111	0.233000	0.229847	
363	0.275482	311	0.051447	50	0.700000	276	0.344203	11.754607	182	0.313187	1.558626	181	0.237569	40.935248	276	0.344203	0.246000	0.229888	
364	0.274725	329	0.066869	34	0.588235	273	0.322344	11.754607	189	0.322751	1.558626	175	0.222857	40.935248	273	0.322344	0.230000	0.229888	
351	0.339031	334	0.065868	35	0.428571	280	0.260714	11.754607	163	0.306748	1.558626	188	0.367021	40.935248	280	0.260714	0.229000	0.229886	
340	0.311765	345	0.055072	40	0.675000	275	0.250909	11.754607	161	0.291925	1.558626	179	0.329609	40.935248	275	0.250909	0.221000	0.229863	
329	0.240122	362	0.058011	34	0.470588	275	0.294545	11.754607	174	0.229885	1.558626	155	0.251613	40.935248	275	0.294545	0.197000	0.229781	
367	0.261580	334	0.101796	25	0.560000	274	0.364964	11.754607	192	0.260417	1.558626	175	0.262857	40.935248	274	0.364964	0.244000	0.229816	
348	0.290230	352	0.059659	25	0.520000	275	0.323636	11.754607	180	0.316667	1.558626	168	0.261905	40.935248	275	0.323636	0.224000	0.229802	
352	0.258523	345	0.081159	31	0.580645	272	0.279412	11.754607	180	0.250000	1.558626	172	0.267442	40.935248	272	0.279412	0.213000	0.229760	
370	0.283784	334	0.062874	36	0.472222	260	0.288462	11.754607	185	0.275676	1.558626	185	0.291892	40.935248	260	0.288462	0.218000	0.229731	
356	0.308989	329	0.097264	26	0.615385	289	0.342561	11.754607	180	0.311111	1.558626	176	0.306818	40.935248	289	0.342561	0.257000	0.229798	
356	0.241573	362	0.074586	32	0.625000	250	0.392000	11.754607	164	0.201220	1.558626	192	0.276042	40.935248	250	0.392000	0.231000	0.229801	
335	0.304478	343	0.078717	26	0.461538	296	0.327703	11.754607	168	0.315476	1.558626	167	0.293413	40.935248	296	0.327703	0.238000	0.229822	
377	0.307692	340	0.050000	33	0.696970	250	0.296000	11.754607	166	0.301205	1.558626	211	0.312796	40.935248	250	0.296000	0.230000	0.229822	
354	0.257062	326	0.073620	33	0.484848	287	0.250871	11.754607	161	0.291925	1.558626	193	0.227979	40.935248	287	0.250871	0.203000	0.229756	
372	0.319892	343	0.075802	31	0.225806	254	0.362205	11.754607	174	0.264368	1.558626	198	0.368687	40.935248	254	0.362205	0.244000	0.229791	
327	0.241590	351	0.065527	43	0.488372	279	0.387097	11.754607	167	0.263473	1.558626	160	0.218750	40.935248	279	0.387097	0.231000	0.229794	
352	0.315341	337	0.089021	30	0.566667	281	0.338078	11.754607	195	0.358974	1.558626	157	0.261146	40.935248	281	0.338078	0.253000	0.229851	
322	0.357143	350	0.054286	44	0.750000	284	0.323944	11.754607	161	0.434783	1.558626	161	0.279503	40.935248	284	0.323944	0.259000	0.229922	
353	0.271955	322	0.077640	36	0.500000	289	0.280277	16.593479	169	0.242604	1.558626	184	0.298913	40.935248	289	0.280277	0.220000	0.229898	
333	0.186186	367	0.065395	27	0.740741	273	0.369963	16.593479	171	0.134503	1.558626	162	0.240741	40.935248	273	0.369963	0.207000	0.229842	
340	0.285294	335	0.083582	33	0.606061	292	0.366438	13.703070	170	0.276471	1.558626	170	0.294118	40.935248	292	0.366438	0.252000	0.229896	
347	0.259366	353	0.070822	35	0.514286	265	0.271698	13.703070	178	0.269663	1.558626	169	0.248521	40.935248	265	0.271698	0.205000	0.229836	
371	0.274933	336	0.059524	34	0.382353	259	0.285714	13.703070	187	0.229947	1.558626	184	0.320652	40.935248	259	0.285714	0.209000	0.229786	
324	0.219136	371	0.051213	42	0.547619	263	0.281369	13.703070	172	0.186047	1.558626	152	0.256579	40.935248	263	0.281369	0.187000	0.229683	
308	0.350649	369	0.067751	46	0.478261	277	0.371841	7.307537	170	0.423529	1.558626	138	0.260870	40.935248	277	0.371841	0.258000	0.229751	
341	0.343109	362	0.069061	39	0.512821	258	0.337209	9.863362	184	0.358696	1.558626	157	0.324841	40.935248	258	0.337209	0.249000	0.229797	
344	0.296512	336	0.065476	42	0.619048	278	0.284173	9.863362	153	0.352941	1.558626	191	0.251309	40.935248	278	0.284173	0.229000	0.229795	
332	0.382530	384	0.083333	29	0.758621	255	0.227451	9.863362	162	0.419753	1.558626	170	0.347059	40.935248	255	0.227451	0.239000	0.229817	
376	0.220745	321	0.077882	31	0.580645	272	0.294118	16.193428	170	0.170588	1.558626	206	0.262136	40.935248	272	0.294118	0.206000	0.229760	
337	0.376855	329	0.063830	35	0.542857	299	0.267559	12.668163	171	0.350877	1.558626	166	0.403614	40.935248	299	0.267559	0.247000	0.229801	
305	0.278689	375	0.056000	43	0.604651	277	0.267148	12.668163	163	0.319018	2.116572	142	0.232394	40.935248	277	0.267148	0.206000	0.229745	
310	0.267742	359	0.075209	42	0.428571	289	0.287197	12.668163	169	0.331361	2.116572	141	0.191489	40.935248	289	0.287197	0.211000	0.229701	
365	0.268493	316	0.098101	27	0.703704	292	0.315068	12.668163	178	0.219101	1.300123	187	0.315508	40.935248	292	0.315068	0.240000	0.229725	
306	0.277778	355	0.084507	43	0.697674	296	0.300676	12.668163	136	0.316176	1.300123	170	0.247059	40.935248	296	0.300676	0.234000	0.229735	
335	0.292537	345	0.049275	32	0.562500	288	0.295139	12.668163	147	0.204082	1.300123	188	0.361702	40.935248	288	0.295139	0.218000	0.229707	
353	0.300283	315	0.050794	39	0.487179	293	0.337884	12.668163	161	0.242236	1.300123	192	0.348958	40.935248	293	0.337884	0.240000	0.229731	
352	0.355114	325	0.064615	31	0.645161	292	0.297945	12.668163	173	0.289017	1.300123	179	0.418994	40.935248	292	0.297945	0.253000	0.229786	
350	0.420000	352	0.053977	34	0.470588	264	0.265152	12.668163	177	0.350282	1.421621	173	0.491329	40.935248	264	0.265152	0.252000	0.229837	
385	0.233766	314	0.057325	33	0.575758	268	0.279851	12.668163	208	0.274038	2.241689	177	0.186441	40.935248	268	0.279851	0.202000	0.229773	
333	0.342342	334	0.065868	38	0.500000	295	0.305085	12.668163	161	0.322981	1.268849	172	0.360465	40.935248	295	0.305085	0.245000	0.229808	
325	0.283077	358	0.064246	32	0.281250	285	0.298246	12.668163	180	0.233333	1.268849	145	0.344828	40.935248	285	0.298246	0.209000	0.229760	
371	0.291105	303	0.049505	41	0.390244	285	0.280702	12.668163	185	0.205405	1.268849	186	0.376344	40.935248	285	0.280702	0.219000	0.229735	
337	0.320475	363	0.071625	41	0.365854	259	0.328185	12.668163	165	0.248485	1.268849	172	0.389535	40.935248	259	0.328185	0.234000	0.229745	
334	0.398204	364	0.032967	31	0.419355	271	0.313653	12.668163	167	0.329341	1.268849	167	0.467066	40.935248	271	0.313653	0.243000	0.229775	
341	0.240469	325	0.055385	39	0.589744	295	0.345763	12.668163	174	0.247126	1.548421	167	0.233533	40.935248	295	0.345763	0.225000	0.229764	
353	0.283286	320	0.059375	35	0.771429	292	0.212329	12.668163	168	0.196429	1.548421	185	0.362162	40.935248	292	0.212329	0.208000	0.229715	
378	0.367725	327	0.061162	26	0.384615	269	0.304833	9.122253	199	0.386935	1.548421	179	0.346369	40.935248	269	0.304833	0.251000	0.229763	
350	0.368571	344	0.043605	37	0.405405	269	0.319703	9.122253	178	0.421348	1.548421	172	0.313953	40.935248	269	0.319703	0.245000	0.229798	
342	0.315789	382	0.060209	40	0.375000	236	0.309322	12.227698	181	0.325967	1.548421	161	0.304348	40.935248	236	0.309322	0.219000	0.229773	
373	0.345845	345	0.072464	33	0.454545	249	0.429719	12.227698	182	0.346154	1.548421	191	0.345550	40.935248	249	0.429719	0.276000	0.229878	
360	0.347222	349	0.068768	28	0.750000	263	0.277567	12.227698	177	0.344633	1.548421	183	0.349727	58.383933	263	0.277567	0.243000	0.229907	
349	0.286533	343	0.072886	35	0.485714	273	0.230769	12.227698	175	0.234286	1.548421	174	0.339080	58.383933	273	0.230769	0.205000	0.229851	
365	0.293151	328	0.070122	28	0.464286	279	0.265233	12.227698	172	0.296512	1.548421	193	0.290155	58.383933	279	0.265233	0.217000	0.229822	
337	0.275964	348	0.060345	27	0.333333	288	0.201389	12.227698	182	0.280220	1.548421	155	0.270968	58.383933	288	0.201389	0.181000	0.229713	
339	0.241888	347	0.046110	41	0.536585	273	0.278388	12.227698	192	0.239583	1.548421	147	0.244898	58.383933	273	0.278388	0.196000	0.229638	
358	0.304469	343	0.058309	38	0.473684	261	0.241379	12.227698	191	0.256545	1.548421	167	0.359281	58.383933	261	0.241379	0.210000	0.229594	
349	0.272206	354	0.048023	40	0.450000	257	0.264591	12.227698	162	0.259259	1.548421	187	0.283422	58.383933	257	0.264591	0.198000	0.229524	
328	0.274390	367	0.054496	30	0.533333	275	0.229091	12.227698	186	0.290323	1.548421	142	0.253521	58.383933	275	0.229091	0.189000	0.229434	
357	0.294118	352	0.045455	36	0.638889	255	0.207843	12.227698	165	0.236364	1.548421	192	0.343750	58.383933	255	0.207843	0.197000	0.229362	
342	0.286550	384	0.067708	30	0.600000	244	0.172131	12.227698	176	0.272727	1.548421	166	0.301205	58.383933	244	0.172131	0.184000	0.229262	
338	0.363905	344	0.061047	37	0.540541	281	0.391459	12.227698	165	0.357576	1.548421	173	0.369942	45.938187	281	0.391459	0.274000	0.229361	
353	0.337110	350	0.062857	27	0.592593	270	0.277778	12.227698	183	0.333333	1.548421	170	0.341176	45.938187	270	0.277778	0.232000	0.229367	
326	0.294479	365	0.063014	38	0.657895	271	0.361624	12.227698	170	0.288235	1.548421	156	0.301282	45.938187	271	0.361624	0.242000	0.229394	
329	0.361702	333	0.066066	19	0.631579	319	0.253918	12.227698	170	0.335294	1.548421	159	0.389937	45.938187	319	0.253918	0.234000	0.229404	
358	0.290503	321	0.068536	33	0.606061	288	0.277778	12.227698	179	0.251397	1.548421	179	0.329609	45.938187	288	0.277778	0.226000	0.229397	
364	0.274725	319	0.065831	28	0.464286	289	0.256055	12.227698	175	0.302857	1.548421	189	0.248677	45.938187	289	0.256055	0.208000	0.229350	
377	0.297082	340	0.047059	32	0.750000	251	0.270916	12.227698	191	0.293194	1.548421	186	0.301075	45.938187	251	0.270916	0.220000	0.229330	
352	0.363636	329	0.033435	24	0.708333	295	0.301695	12.227698	186	0.370968	1.548421	166	0.355422	45.938187	295	0.301695	0.245000	0.229364	
340	0.338235	341	0.070381	36	0.583333	283	0.254417	12.227698	167	0.317365	1.548421	173	0.358382	45.938187	283	0.254417	0.232000	0.229370	
336	0.321429	325	0.027692	45	0.555556	294	0.227891	12.227698	157	0.318471	1.548421	179	0.324022	45.938187	294	0.227891	0.209000	0.229326	
295	0.294915	367	0.059946	43	0.674419	295	0.223729	12.227698	128	0.296875	1.548421	167	0.293413	45.938187	295	0.223729	0.204000	0.229271	
338	0.251479	333	0.084084	36	0.527778	293	0.317406	12.227698	167	0.287425	1.548421	171	0.216374	45.938187	293	0.317406	0.225000	0.229262	
342	0.315789	340	0.073529	44	0.681818	274	0.288321	12.227698	168	0.309524	1.548421	174	0.321839	45.938187	274	0.288321	0.242000	0.229289	
328	0.268293	343	0.078717	40	0.625000	289	0.280277	12.227698	162	0.240741	1.548421	166	0.295181	45.938187	289	0.280277	0.221000	0.229271	
336	0.235119	354	0.073446	32	0.500000	278	0.255396	12.227698	177	0.214689	1.548421	159	0.257862	45.938187	278	0.255396	0.192000	0.229192	
341	0.281525	346	0.066474	27	0.555556	286	0.300699	12.227698	164	0.298780	1.548421	177	0.265537	45.938187	286	0.300699	0.220000	0.229172	
344	0.337209	343	0.064140	44	0.522727	269	0.275093	12.227698	148	0.304054	1.548421	196	0.362245	45.938187	269	0.275093	0.235000	0.229185	
371	0.285714	330	0.054545	37	0.459459	262	0.324427	12.227698	190	0.252632	1.548421	181	0.320442	45.938187	262	0.324427	0.226000	0.229178	
344	0.279070	317	0.034700	44	0.545455	295	0.220339	12.227698	165	0.272727	1.548421	179	0.284916	45.938187	295	0.220339	0.196000	0.229108	
345	0.307246	328	0.054878	35	0.457143	292	0.260274	12.227698	180	0.266667	1.548421	165	0.351515	45.938187	292	0.260274	0.216000	0.229080	
346	0.271676	358	0.055866	28	0.428571	268	0.294776	12.227698	181	0.287293	1.548421	165	0.254545	45.938187	268	0.294776	0.205000	0.229029	
388	0.283505	305	0.049180	32	0.562500	275	0.254545	12.227698	188	0.239362	1.548421	200	0.325000	45.938187	275	0.254545	0.213000	0.228995	
349	0.306590	339	0.085546	39	0.512821	273	0.267399	12.227698	183	0.289617	1.548421	166	0.325301	45.938187	273	0.267399	0.229000	0.228995	
357	0.252101	339	0.064897	36	0.472222	268	0.272388	12.227698	189	0.248677	1.548421	168	0.255952	45.938187	268	0.272388	0.202000	0.228939	
370	0.286486	342	0.058480	29	0.379310	259	0.247104	12.227698	188	0.281915	1.548421	182	0.291209	45.938187	259	0.247104	0.201000	0.228880	
330	0.263636	344	0.069767	40	0.650000	286	0.297203	12.227698	193	0.248705	1.548421	137	0.284672	45.938187	286	0.297203	0.222000	0.228866	
353	0.246459	309	0.080906	34	0.411765	304	0.332237	12.227698	198	0.247475	1.548421	155	0.245161	45.938187	304	0.332237	0.227000	0.228862	
331	0.247734	340	0.055882	30	0.433333	299	0.314381	12.227698	149	0.234899	1.548421	182	0.258242	45.938187	299	0.314381	0.208000	0.228819	
348	0.264368	347	0.048991	40	0.400000	265	0.290566	12.227698	195	0.292308	1.548421	153	0.228758	45.938187	265	0.290566	0.202000	0.228763	
360	0.255556	347	0.057637	35	0.657143	258	0.244186	12.227698	196	0.250000	1.548421	164	0.262195	45.938187	258	0.244186	0.198000	0.228699	
354	0.302260	348	0.040230	32	0.593750	266	0.357143	12.227698	190	0.273684	1.548421	164	0.335366	45.938187	266	0.357143	0.235000	0.228712	
364	0.291209	325	0.061538	44	0.454545	267	0.348315	12.227698	176	0.375000	1.548421	188	0.212766	45.938187	267	0.348315	0.239000	0.228734	
372	0.266129	318	0.062893	46	0.413043	264	0.223485	12.227698	180	0.233333	1.548421	192	0.296875	45.938187	264	0.223485	0.197000	0.228668	
350	0.254286	341	0.061584	22	0.590909	287	0.348432	12.227698	169	0.242604	1.548421	181	0.265193	45.938187	287	0.348432	0.223000	0.228657	
346	0.257225	363	0.077135	36	0.388889	255	0.294118	12.227698	172	0.232558	1.548421	174	0.281609	45.938187	255	0.294118	0.206000	0.228610	
363	0.275482	322	0.024845	47	0.510638	268	0.250000	12.227698	184	0.277174	1.548421	179	0.273743	45.938187	268	0.250000	0.199000	0.228550	
349	0.297994	326	0.039877	36	0.333333	289	0.262976	12.227698	174	0.304598	1.548421	175	0.291429	45.938187	289	0.262976	0.205000	0.228502	
341	0.278592	343	0.029155	25	0.440000	291	0.199313	12.227698	177	0.310734	1.548421	164	0.243902	45.938187	291	0.199313	0.174000	0.228391	
366	0.292350	329	0.048632	37	0.540541	268	0.347015	12.227698	175	0.274286	1.548421	191	0.308901	36.141429	268	0.347015	0.236000	0.228406	
345	0.350725	338	0.047337	45	0.511111	272	0.305147	12.227698	171	0.356725	1.548421	174	0.344828	36.141429	272	0.305147	0.243000	0.228436	
339	0.327434	354	0.076271	30	0.333333	277	0.267148	12.227698	158	0.348101	1.548421	181	0.309392	36.141429	277	0.267148	0.222000	0.228423	
344	0.354651	352	0.068182	45	0.533333	259	0.270270	12.227698	158	0.329114	1.548421	186	0.376344	36.141429	259	0.270270	0.240000	0.228446	
374	0.262032	318	0.088050	30	0.466667	278	0.302158	12.227698	180	0.266667	1.548421	194	0.257732	36.141429	278	0.302158	0.224000	0.228437	
342	0.251462	346	0.080925	38	0.500000	274	0.361314	12.227698	172	0.261628	1.548421	170	0.241176	36.141429	274	0.361314	0.232000	0.228444	
328	0.310976	350	0.051429	38	0.578947	284	0.309859	12.227698	150	0.300000	1.548421	178	0.320225	36.141429	284	0.309859	0.230000	0.228447	
356	0.323034	305	0.055738	28	0.571429	311	0.270096	12.227698	192	0.291667	1.548421	164	0.359756	36.141429	311	0.270096	0.232000	0.228454	
360	0.236111	347	0.060519	30	0.466667	263	0.296578	12.227698	178	0.247191	1.548421	182	0.225275	36.141429	263	0.296578	0.198000	0.228394	
349	0.297994	362	0.066298	31	0.483871	258	0.302326	12.227698	189	0.285714	1.548421	160	0.312500	36.141429	258	0.302326	0.221000	0.228379	
332	0.283133	358	0.036313	33	0.454545	277	0.303249	12.227698	169	0.236686	1.548421	163	0.331288	36.141429	277	0.303249	0.206000	0.228334	
313	0.258786	373	0.056300	34	0.500000	280	0.325000	12.227698	154	0.266234	1.548421	159	0.251572	36.141429	280	0.325000	0.210000	0.228298	
337	0.225519	348	0.074713	39	0.512821	276	0.380435	12.227698	159	0.207547	1.548421	178	0.241573	36.141429	276	0.380435	0.227000	0.228295	
320	0.321875	371	0.053908	26	0.538462	283	0.335689	12.227698	157	0.337580	1.548421	163	0.306748	36.141429	283	0.335689	0.232000	0.228303	
327	0.302752	351	0.048433	31	0.677419	291	0.274914	12.227698	163	0.300613	1.548421	164	0.304878	36.141429	291	0.274914	0.217000	0.228280	
329	0.270517	344	0.043605	34	0.323529	293	0.382253	12.227698	152	0.289474	1.548421	177	0.254237	36.141429	293	0.382253	0.227000	0.228278	
320	0.306250	340	0.073529	48	0.604167	292	0.304795	12.227698	168	0.285714	1.548421	152	0.328947	36.141429	292	0.304795	0.241000	0.228303	
366	0.270492	316	0.063291	39	0.692308	279	0.315412	12.227698	180	0.244444	1.548421	186	0.295699	36.141429	279	0.315412	0.234000	0.228314	
347	0.244957	324	0.080247	35	0.657143	294	0.333333	12.227698	178	0.224719	1.548421	169	0.266272	36.141429	294	0.333333	0.232000	0.228321	
351	0.219373	329	0.057751	27	0.592593	293	0.361775	12.227698	190	0.221053	1.548421	161	0.217391	36.141429	293	0.361775	0.218000	0.228301	
347	0.265130	349	0.057307	45	0.577778	259	0.262548	12.227698	183	0.256831	1.548421	164	0.274390	36.141429	259	0.262548	0.206000	0.228257	
351	0.290598	348	0.057471	42	0.619048	259	0.305019	12.227698	175	0.291429	1.548421	176	0.289773	36.141429	259	0.305019	0.227000	0.228255	
335	0.316418	368	0.084239	36	0.416667	261	0.340996	12.227698	171	0.315789	1.548421	164	0.317073	36.141429	261	0.340996	0.241000	0.228280	
376	0.311170	304	0.072368	36	0.527778	284	0.316901	12.227698	180	0.327778	1.548421	196	0.295918	36.141429	284	0.316901	0.248000	0.228318	
354	0.353107	339	0.073746	33	0.363636	274	0.346715	12.227698	174	0.304598	1.548421	180	0.400000	36.141429	274	0.346715	0.257000	0.228374	
348	0.313218	353	0.065156	37	0.567568	262	0.320611	12.227698	166	0.295181	1.548421	182	0.329670	36.141429	262	0.320611	0.237000	0.228390	
333	0.318318	338	0.068047	46	0.543478	283	0.346290	12.227698	185	0.264865	1.548421	148	0.385135	36.141429	283	0.346290	0.252000	0.228436	
367	0.261580	351	0.068376	39	0.487179	243	0.403292	12.227698	173	0.277457	1.548421	194	0.247423	36.141429	243	0.403292	0.237000	0.228452	
347	0.233429	342	0.049708	34	0.411765	277	0.342960	12.227698	167	0.233533	1.548421	180	0.233333	40.001050	277	0.342960	0.207000	0.228411	
362	0.273481	354	0.033898	32	0.406250	252	0.345238	12.227698	195	0.297436	1.548421	167	0.245509	40.001050	252	0.345238	0.211000	0.228378	
346	0.274566	328	0.054878	41	0.463415	285	0.361404	12.227698	165	0.248485	1.548421	181	0.298343	40.001050	285	0.361404	0.235000	0.228390	
357	0.243697	337	0.053412	19	0.631579	287	0.271777	12.227698	189	0.201058	1.548421	168	0.291667	40.001050	287	0.271777	0.195000	0.228327	
344	0.247093	350	0.054286	27	0.555556	279	0.279570	12.227698	170	0.241176	1.548421	174	0.252874	40.001050	279	0.279570	0.197000	0.228267	
328	0.295732	359	0.050139	39	0.487179	274	0.255474	12.227698	173	0.329480	1.548421	155	0.258065	40.001050	274	0.255474	0.204000	0.228221	
336	0.312500	357	0.053221	40	0.675000	267	0.292135	12.227698	168	0.309524	1.548421	168	0.315476	40.001050	267	0.292135	0.229000	0.228222	
305	0.314754	375	0.101333	43	0.651163	277	0.375451	12.227698	147	0.340136	1.548421	158	0.291139	40.001050	277	0.375451	0.266000	0.228294	
349	0.309456	377	0.050398	34	0.558824	240	0.233333	12.227698	186	0.279570	1.548421	163	0.343558	40.001050	240	0.233333	0.202000	0.228244	
337	0.332344	363	0.088154	40	0.575000	260	0.342308	12.227698	165	0.321212	1.548421	172	0.343023	40.001050	260	0.342308	0.256000	0.228296	
377	0.376658	344	0.046512	33	0.545455	246	0.422764	12.227698	174	0.367816	1.548421	203	0.384236	40.001050	246	0.422764	0.280000	0.228394	
304	0.292763	360	0.047222	34	0.411765	302	0.324503	12.227698	150	0.280000	1.548421	154	0.305195	46.876537	302	0.324503	0.218000	0.228374	
304	0.319079	374	0.072193	45	0.266667	277	0.288809	12.227698	151	0.324503	1.548421	153	0.313725	46.876537	277	0.288809	0.216000	0.228351	
334	0.368263	333	0.069069	49	0.632653	284	0.257042	12.227698	170	0.335294	1.548421	164	0.402439	46.876537	284	0.257042	0.250000	0.228392	
311	0.228296	338	0.079882	41	0.682927	310	0.258065	12.227698	174	0.333333	2.948589	137	0.094891	46.876537	310	0.258065	0.206000	0.228350	
307	0.228013	353	0.101983	48	0.625000	292	0.222603	12.227698	173	0.300578	2.784835	134	0.134328	46.876537	292	0.222603	0.201000	0.228299	
325	0.215385	353	0.082153	40	0.500000	282	0.269504	12.227698	175	0.200000	2.353215	150	0.233333	46.876537	282	0.269504	0.195000	0.228237	
348	0.270115	344	0.058140	43	0.441860	265	0.366038	12.227698	186	0.306452	2.353215	162	0.228395	46.876537	265	0.366038	0.230000	0.228240	
311	0.234727	358	0.058659	39	0.512821	292	0.332192	12.227698	153	0.248366	2.353215	158	0.221519	46.876537	292	0.332192	0.211000	0.228208	
